Target_Type,Target_Keyword,StandardDeviation,StandardDeviation_Mean,Kurtosis,Kurtosis_Mean,Skewness,Skewness_Mean
Sports,Baseball,"[0.07116956, 0.06421051, 0.0633653, 0.07071669, 0.0648007, 0.041904077, 0.06758472, 0.07190241, 0.07092771, 0.058586095, 0.06758191, 0.065538295, 0.066094495, 0.075371526, 0.05762587, 0.061609875, 0.06127228, 0.058642283, 0.07041753, 0.06276248, 0.058787957, 0.06482148, 0.06427356, 0.07861393, 0.06320078, 0.08416441, 0.08228594, 0.059339575, 0.07792706, 0.055034954]",0.0660178,"[-0.5399813233392159, -0.1873011867568133, 0.11621350575205414, -0.798980406466089, -0.18125221474358222, 1.0127331616057065, -0.7168077486952291, -0.741101596238408, -0.9157146067660489, -0.10585840814263925, 0.13433693128256374, -0.048387622641249184, -0.20769492846328808, -0.9094119614599117, 0.7573238053811351, 0.2335980972978926, -0.9887070668351683, -0.2124884743166624, -0.5477526468922829, -0.49307884816504144, -0.7383115491644063, -0.7769233940064386, -0.5118263207594689, -0.7046243867886628, -0.6476210756385914, -0.6400259338329293, -0.7266920274681827, -0.25378322717267254, -0.5485503764361277, -0.2018501947305671]",-0.36968406748667737,"[-0.3500432190588107, -0.08170865840869142, -0.15883528831200622, -0.3833769856911691, -0.565558945812515, -0.022520756358020557, -0.15440260450075377, -0.21534708105797623, -0.2313064576168172, -0.2973675394753035, 0.07184172440760507, 0.021951705815790916, -0.5460585270418904, -0.18463447704170652, 0.08165461592684045, -0.021996080400640564, -0.2909395113678387, -0.2843015634687256, -0.4900210804633655, -0.3557016356035504, -0.192110406535679, -0.2873684392667309, -0.19987075156626802, -0.36892931227380643, -0.20438800112635627, -0.4402500402919377, 0.24192821817903248, -0.05414458631338694, -0.2732906385802771, -0.5405808165655855]",-0.225922571329018
Sports,Rugby,"[0.051396415, 0.065142386, 0.07182014, 0.038889762, 0.06565834, 0.043948878, 0.055532083, 0.04097047, 0.048393495, 0.040570557, 0.05339379, 0.040980287, 0.041539535, 0.059369806, 0.05715843, 0.045698658, 0.0497006, 0.04214592, 0.039990656, 0.052525412, 0.03352822, 0.03809029, 0.047545932, 0.053643554, 0.055243075, 0.05887255, 0.05542582, 0.061942715, 0.0520469, 0.047509417]",0.05028913,"[-0.3476668667952141, -0.04270164495949924, -0.20824126067660043, 0.4205598650141229, -0.3560748107476428, 0.9434187086433052, -0.7768041331099318, 0.025274513375191265, -0.21731567563020127, 0.06442760115081736, -0.5605860497198547, 0.6528346110825529, 0.600110387679937, -0.8011681971164184, -0.9229502722449388, -0.18875948286156907, -0.33079722977213244, 1.2952643145457738, 0.2769916179979628, -0.6576286450073496, -0.3270512430811081, 0.985875004211743, -0.2745850668456744, -0.094606678507267, -0.8706228801045612, -0.5420325608209873, -0.534453204172415, -0.15964660985948864, 0.13892975087438542, -0.024418379799858503]",-0.09448081724189737,"[-0.440441976951505, -0.22964765743179352, 0.1612718780127095, 0.5766255941002011, 0.13230507564290417, 0.6454236476968567, -0.12836086281017378, 0.1526713333664166, 0.18496793657720037, 0.26433898914969695, -0.09276104563113872, 0.5612117176422659, 0.5777598604539803, -0.23058952077806263, 0.05222824361136097, -0.4590351630131956, -0.02139615488052323, -0.8319676346042477, 0.17810074049308536, -0.03863726413470469, -0.4694033170500343, 0.29045925608043555, -0.33717379136137177, -0.01892366756581882, -0.1460908238350968, -0.4286900021296468, -0.42168462379496097, 0.025790520237559688, -0.20217157188259047, -0.6136945418981741]",-0.043583827556278855
Sports,Cricket,"[0.04538058, 0.05566373, 0.048578233, 0.04678991, 0.049078774, 0.038895868, 0.04757885, 0.04519115, 0.044945013, 0.05214685, 0.04328445, 0.0458974, 0.043618746, 0.045519184, 0.050493207, 0.0527269, 0.04631975, 0.041852575, 0.042283934, 0.04400703, 0.05008362, 0.04819774, 0.06085087, 0.0430637, 0.047745716, 0.046134595, 0.056947097, 0.057134476, 0.052034393, 0.04458946]",0.04790112,"[0.7186681754034212, 0.05243236560202291, -0.08198496920050813, -0.10728889576623457, 1.1198330702798973, -0.60212886440832, -0.20545085859724166, 0.41659783326919886, -0.1887924498022513, 0.049077969777840735, 0.04796535801599111, 0.6600061629323117, -0.27756293028277224, 0.2952935952990865, -0.6204090550841705, 0.0431531372975309, -0.014197270409831653, -0.06544122308939082, -0.09614735920479811, 0.05888540823179955, 0.04193705556537486, 0.3897229819149688, 0.07247065713342238, 0.1688227606134478, 0.3386553606323788, 2.00049872800116, -0.8601767702061527, -0.25018650963356937, 0.544435979818791, -0.33001821844269363]",0.11062237418869034,"[0.38979463944778453, -0.41294800930927544, 0.3680799502386584, 0.22762739374281818, 0.7565755541265773, 0.14934455005705924, -0.41259316628690407, 0.4664676649865575, 0.3032756239402399, 0.013052349106816215, 0.1558161373028761, 0.5275792429663532, 0.46522599453454155, 0.6513988312165914, -0.0673285370235316, 0.06289078357194361, 0.36283085649991603, 0.1536921976688437, 0.34323114153878803, -0.07981332877617649, 0.48886876615287395, 0.5313846941713222, 0.17529642483819427, 0.3046010523361101, 0.54210468644802, 0.842719944428178, -0.2641538903688486, -0.3675741311525249, 0.3355261629641747, -0.3430083582483906]",0.22233217403731956
Sports,Badminton,"[0.06621092, 0.06696981, 0.06320651, 0.047167756, 0.07323086, 0.04071827, 0.070780195, 0.07308225, 0.06783982, 0.064992554, 0.06440641, 0.052100644, 0.056328565, 0.059610073, 0.07180188, 0.057316203, 0.06714789, 0.05759148, 0.05610525, 0.06907951, 0.06027015, 0.064416185, 0.060641635, 0.060625955, 0.060502987, 0.0659654, 0.070653, 0.078995764, 0.062672876, 0.05567556]",0.06287021,"[-0.4966534935172584, -0.316231444760839, -0.3303732999539246, 0.8555029244018404, -0.24305525020680818, 0.22615760026854392, -0.9174645703092135, -0.7573542857289155, -0.1079866945984187, -0.1765980202543327, -0.1300169382387435, 0.6626164648296688, -0.17321391221269078, -0.036254920794135614, -0.5386084854532274, 0.009964210598888634, -0.6604528228710338, 0.4294558463312317, 0.6666444300167211, -0.20632850403271563, -0.5981988919314731, -0.7559696341554951, 0.45961446442077447, -0.3342517751768477, 0.007220251006567313, -0.5804597990247653, -0.5842065339969182, -0.4494403831482039, -0.392016099838977, -0.3020562220864371]",-0.1923338596805713,"[-0.17294156740305092, 0.0970580000064768, -0.13019974541650206, 0.3927892741274563, -0.12436216338430393, 0.38175451004168687, -0.21154993666278785, 0.04233910977497565, -0.46741375607482266, -0.39212925680010574, -0.22176867764103908, 0.29928315653271603, 0.21821878431432598, 0.1604567900596215, -0.2982756030270053, 0.05026437532595308, -0.048514100785336946, 0.15417762109742514, 0.4558071761264898, 0.03858726603545761, -0.23390609146238153, -0.09819474282549749, 0.1078525455502715, -0.021093980165053476, 0.014733893152800477, 0.05096807813299313, -0.2332383797145762, -0.16181979812473427, -0.3423918549136896, -0.31494757125844425]",-0.033615221512689385
Sports,Swimming,"[0.062897824, 0.06422829, 0.06651555, 0.08002286, 0.066660255, 0.053326566, 0.059830613, 0.04689797, 0.061499257, 0.06844173, 0.067851625, 0.05374855, 0.06072078, 0.04925559, 0.07300809, 0.071910374, 0.06918645, 0.06701673, 0.06034222, 0.063242674, 0.05247178, 0.068550915, 0.062436257, 0.054668207, 0.05259404, 0.075200275, 0.05895185, 0.07722278, 0.058201138, 0.07036513]",0.06324222,"[-0.30506263817061585, -0.126712488050849, -0.19228504527344592, -0.500210038078055, -0.2101996819910643, -0.09443573997453747, -0.28459669490001405, 0.5312035550989447, 0.020954505117968925, -0.1951924723894316, -0.12423136943379154, -0.1578588462002446, -0.24905430980403231, -0.1984655656426848, -0.21711194832398384, -0.3296785550773573, -0.32587198572436815, -0.2713641552692918, -0.3929338987421751, -0.3056269248601473, -0.00630985416503016, -0.6308798223183429, 0.9851361067392777, -0.3660812044907664, -0.3457939808677777, -0.39407231506090135, -0.13725529942610804, -0.5497249735477645, -0.3483647536578327, -0.04885605259402981]",-0.19236454823594845,"[-0.3262559193406684, 0.03693387794870937, -0.1981762714328914, -0.5775014241906722, -0.33877000103404636, -0.1857442435808434, -0.35132112690955036, -0.45355197022992433, 0.0021784168847727493, -0.2147271807382952, -0.15322567130035503, 0.036427498513122505, -0.023880677634849985, -0.2468902708001947, -0.4033186671364788, -0.4840856235303525, -0.22953292229218128, -0.22561558578551522, -0.25502251583174945, -0.22345443636721168, -0.3591711069855843, -0.42393463179291374, -0.5076402110006383, -0.3898545034712924, -0.40434211988244745, -0.3563518897956496, -0.19401601006563132, -0.43831972863279467, -0.09189548234546165, -0.5195703125728937]",-0.2833543570444828
Sports,Gymnastics,"[0.05804205, 0.06830503, 0.07162307, 0.058748286, 0.053310428, 0.073927134, 0.064943984, 0.062484745, 0.06814847, 0.046997376, 0.066341, 0.06759921, 0.0730546, 0.060532097, 0.061936844, 0.057028193, 0.06973299, 0.06887819, 0.06478424, 0.07607046, 0.06424641, 0.05863604, 0.075258136, 0.057311017, 0.05605344, 0.07583072, 0.066373706, 0.063383855, 0.08045195, 0.045359213]",0.064513095,"[-0.36495737024788966, -0.5175532773258125, -0.2677346661628439, -0.23710084483614713, 0.07936582924085656, -0.13115849268151036, -0.6661067625149619, 0.18257390478133573, -0.06411025674325099, 0.02236887666023213, -0.16413457306670232, -0.1740919506860399, -0.21737514310464912, -0.4606923004288386, -0.28893909067382895, -0.16329579147855267, -0.5103996623332314, -0.16885013775301694, -0.1501748114259982, -0.2775573924270138, -0.11083210131522003, -0.41553545367800604, -0.5685836679914482, -0.05413600944753805, -0.10099968110951485, -0.4976961429088056, -0.48001771501232504, -0.3401629590106263, -0.30515293793824094, -0.18191593486068047]",-0.25316521721600904,"[-0.5394818305161599, -0.41460135415110994, -0.5167464521963117, -0.5695453633678972, -0.546929681901796, -0.4886340632961282, -0.4006565827772103, -0.47253053361762115, -0.4684742512250489, -0.5334779319130427, -0.49749420603428784, -0.49767315903380105, -0.44906694768896405, -0.4898499473785309, -0.3830337995604918, -0.44077574077557247, -0.4296352799866972, -0.5408804207187501, -0.43341594639112047, -0.4452038743463459, -0.4966720261991463, -0.47054459114029606, -0.445888023696561, -0.4404791284238943, -0.36953249848601305, -0.47542867998835325, -0.47855690579118626, -0.511982147431952, -0.4934369487649064, -0.34834112833666264]",-0.4696323148378619
Objects,Car_Fixing,"[0.06228525, 0.074784584, 0.06355229, 0.06758585, 0.06656387, 0.061043218, 0.06612825, 0.05821151, 0.07176079, 0.06751312, 0.061474405, 0.06299489, 0.060455885, 0.059074096, 0.08761065, 0.063625626, 0.060762294, 0.07664379, 0.06200557, 0.07348851, 0.066568136, 0.06311839, 0.07545476, 0.075124204, 0.06352807, 0.061423916, 0.069388464, 0.06638237, 0.061177175, 0.07515694]",0.06682957,"[0.5464224106442672, 0.7506714643678936, 0.7904756279100793, 0.5534350936034236, -0.3221733085351248, 0.7494965770047584, 0.2250179409420312, 0.6057215213089102, 0.5602582490994026, 0.9142934547253172, 0.8550566177385344, 1.0863672367479422, 0.7591884456972564, 0.7571736130766409, -0.4738010579469334, 0.7795986073219319, 0.6863853741903094, 0.4749069539911974, 0.8131976144957642, 0.6210992826825179, 0.7102840365435918, 0.8222806457934579, 0.448451507983596, 0.4225180778222333, 0.7335924275010974, 0.8090189199261748, -0.09837220762759635, 0.6869301996960857, 0.8179594572991675, 0.16158871991427048]",0.5749014501306067,"[0.5093434056251569, 0.2998462750357059, 0.7007573119414989, 0.4428332170323601, -0.3076867283327667, 0.7543883970124566, 0.3606872613899736, 0.6922259975059732, 0.32516814145169004, 0.6592037297923983, 0.7401733740426909, 0.843972061556439, 0.841729945003981, 0.6549518828608036, -0.07771731039184435, 0.6418245733343043, 0.585075285663291, 0.3692163038191459, 0.6136512785669455, 0.2649798931815847, 0.6010205297652691, 0.750917298742055, 0.2355302054919735, 0.4001125222922294, 0.645545788748216, 0.6697291835176485, -0.016891230436086844, 0.4613701568198447, 0.4173800502978866, 0.19888630174848992]",0.4759408367693105
Objects,Farm_Machinery,"[0.060201317, 0.065570645, 0.07242946, 0.058097295, 0.05692378, 0.06335865, 0.06871874, 0.058817916, 0.06308459, 0.06445334, 0.06367305, 0.05024182, 0.057685137, 0.06685755, 0.05840501, 0.06457979, 0.0598682, 0.059642363, 0.06362196, 0.06034744, 0.05604636, 0.069770806, 0.05722846, 0.049445435, 0.059983294, 0.06651609, 0.060575668, 0.057119623, 0.06816954, 0.061152816]",0.061419535,"[0.7000683816564424, 0.32727877582463005, 0.0910734090551828, 0.9343382758783632, 0.8215005033861194, 0.7058163024193154, 0.48364586960528166, 0.8434575049678865, 0.7607992077132475, 0.4639910598721193, -0.25686503883690115, 0.5742617537240005, 0.9798781662649043, 1.0167168248616854, 0.29986760665123136, 0.4907461057713882, 0.6183706556957889, 0.5162412354913779, 0.9471437373995508, 1.2960056936332274, 1.1060068989590297, 0.8929032782544719, 0.4934859009186261, 0.4777605344397906, 0.8695195703093348, -0.5903429281948549, 0.5808222314931788, 0.7870282365369028, 0.6413564831637375, -0.05507210234366111]",0.5939268044857132,"[0.5884443348221213, -0.4313632634352324, -0.5006898145630015, 0.8231213513171917, 0.8027563858951727, 0.7696041665450621, -0.5619435470909453, 0.795566573857152, 0.7778410427873961, 0.5435584376497499, -0.022216959092294986, 0.6766132825413047, 0.8357662575664186, 0.8190623258100573, -0.3737840304647769, 0.6702803282683156, 0.6903735416148359, 0.7074648374513686, 0.8895808584067971, 0.9557628509017444, 0.8451996463950008, 0.9067704675490255, 0.7073106080383873, 0.4600820439871156, 0.7695686839094157, -0.3066709950731921, 0.5462253327047699, 0.7262226524664427, 0.4720414198238443, 0.22970877604518217]",0.4937419198878143
Objects,Fishing_Rod,"[0.07097903, 0.070575476, 0.06945251, 0.05809328, 0.06626825, 0.0720342, 0.06520001, 0.069367535, 0.06890926, 0.07318484, 0.06998787, 0.07104082, 0.06840557, 0.06743689, 0.07097724, 0.0683581, 0.05892992, 0.063903905, 0.06624286, 0.063480526, 0.067599125, 0.06928653, 0.07203447, 0.060415424, 0.0754828, 0.06693625, 0.06525998, 0.05511141, 0.0684059, 0.05979676]",0.06710522,"[0.15336557880942703, 0.6577298654037658, 0.5545408997862511, 0.28969865260274075, -0.030052553454051445, 0.5580622674032081, 0.8423971236112062, 0.4737734332124983, 0.525563332528225, 0.5724222527994667, 0.6430696811846017, 0.6091333340738725, 0.49752084416646447, 0.4356892165746311, -0.05803471818313222, 0.087380424641323, -0.1646344930231347, 0.09124260460275258, 0.41777056424051917, 0.5037809336004853, 0.053194163824386465, 0.47000336619617267, 0.46674163872054963, -0.4834438299046262, 0.3094662811070532, 0.5772674740113475, 0.16343913830818524, 0.24206287732996756, 0.278299064335116, -0.08284297771346694]",0.3218202146931935,"[0.11601050134906397, 0.13404018718133956, 0.577662562429574, 0.4627412856198531, 0.2019921533176402, 0.4990464415032626, 0.28587633969857407, 0.2805778715965024, 0.29679825992124437, 0.3148058153903888, 0.2732167297433479, 0.3716291433029708, 0.344677161563046, 0.3990525481017903, -0.2481616872968313, -0.12856540152291424, -0.08491912289254076, 0.5708798203852568, 0.21239058172945485, 0.5632846305934586, 0.2052034663418555, 0.28658404937306436, 0.123311478029164, -0.5000327499976984, 0.4127306752546385, 0.40745706978285606, 0.22665812480935255, 0.04585033778952769, -0.1519196821697651, -0.17860587288035226]",0.2106757572682375
Objects,Food_Processor,"[0.06637942, 0.056615494, 0.057805777, 0.055009585, 0.05765706, 0.06423881, 0.060119256, 0.056524757, 0.057438873, 0.07134905, 0.060581002, 0.05484979, 0.058837093, 0.04836129, 0.058911294, 0.054702453, 0.06349582, 0.056549482, 0.057791635, 0.057448115, 0.051828343, 0.055999108, 0.054531876, 0.057184733, 0.06322461, 0.05470538, 0.06481538, 0.067158826, 0.05285799, 0.054766722]",0.0583913,"[0.037242853614398275, 0.1462375711496673, 0.014604901001890713, 0.2565765095214676, 0.12210570589334457, 0.12289397771288213, 0.08291146740230593, -0.2487676087129418, 0.01582770191909333, 0.5557280129524118, 0.031024284091072385, -0.16445996475495628, -0.21173435771085547, -0.20303462893844415, -0.18942192653715395, -0.147758465838971, -0.08512835580036215, -0.07548370330554377, -0.06852344524147158, 0.2631328364175163, -0.09227105771015864, -0.2270851940924299, -0.09014223379368369, -0.11994706628041651, 0.0988102908277857, -0.288543476731951, 0.1505569515061156, 0.04292913628713313, -0.020718465892904714, -0.07654919596364218]",-0.012299564900293403,"[-0.20812003196370912, -0.04257969179161699, -0.09411042836219483, 0.2078555177435141, 0.1445366996893081, -0.1284481094811171, -0.10979496294940626, 0.04207837329675448, -0.02212173319458782, -0.007831671761068708, 0.08493251544080223, -0.25584109244414044, -0.19223299424060697, -0.06965558149548914, -0.35753016265309157, 0.08017889746314684, -0.382709682447395, 0.055855870217221486, -0.0642730975049461, 0.20821886393903735, 0.17279890395166056, 0.09177712585313696, 0.23784618886594355, -0.08926499057479466, -0.10155664325710026, -0.09210923720141372, -0.05890314312471102, 0.1929062268803055, 0.09287896146855446, 0.10096169336410472]",-0.018808580542463312
Objects,Hair_Drier,"[0.07066459, 0.08440137, 0.075786844, 0.0695865, 0.06653951, 0.061620846, 0.08354211, 0.06627763, 0.07625659, 0.07772942, 0.077460274, 0.06520759, 0.06773748, 0.06828601, 0.07222805, 0.092583336, 0.06733705, 0.055766225, 0.07512569, 0.05441105, 0.07009531, 0.066481896, 0.07856964, 0.08266826, 0.06034711, 0.06980955, 0.066024266, 0.071723774, 0.068670794, 0.06843936]",0.07104594,"[-0.08032008608689933, -0.09918157616534806, -0.23421498581981703, -0.06871208721730948, -0.04723254557772005, -0.36545114471753326, -0.5577734297595653, -0.15062399523493308, -0.12388184872459362, 0.07192161321505974, -0.03888985882206075, 0.2136961929342922, -0.2309160395367913, -0.08395570347928283, -0.1038671714824142, -0.8922294586925954, -0.10874502713624912, -0.1534256643161953, -0.38698800731760974, -0.46795964841669235, 0.010707114746878243, -0.042046796060708935, -0.051079024563699615, -0.29830416145531213, -0.10016077787125122, 0.0535982916712765, -0.02360860909193896, -0.42851105272515655, -0.3376751373825275, -0.1391258710857275]",-0.17549854987241417,"[-0.1335769832405326, -0.46469732342924147, -0.38917766481408994, -0.37385113126066694, -0.11823105020850598, 0.02736775849120069, -0.30412987487738796, -0.01342941806221636, -0.24464181814953487, -0.05455566529395257, -0.25988907333737216, -0.04509660530260108, 0.04133685708866952, -0.3810134896985819, -0.3327494718975359, -0.30973109350138284, -0.21643259171373852, -0.0906446113942688, -0.43333042611023787, -0.12707547056472004, -0.15540263076243885, -0.09068715535386106, -0.12556510817242642, -0.3757402628669252, 0.27653992513436965, 0.07570121175941472, -0.43410655647696794, -0.3376823004028535, 0.004202263202239744, -0.02016861530078443]",-0.18021527921723102
Objects,Make-up_Kit,"[0.074898615, 0.06931448, 0.07371847, 0.07658714, 0.06720063, 0.0767673, 0.066078044, 0.07085752, 0.07639302, 0.07609194, 0.07267479, 0.069187544, 0.07098181, 0.06921814, 0.07118716, 0.07875285, 0.065031126, 0.067357086, 0.069626674, 0.07755368, 0.07473635, 0.07156013, 0.07475051, 0.0639798, 0.06989182, 0.07557285, 0.072069526, 0.06820744, 0.0737936, 0.06565376]",0.071656466,"[-0.1547349005063534, -0.2995010920135752, -0.24145345010452823, -0.5793846974121641, -0.24309962437979937, -0.6631648257395386, 0.18138128246206398, -0.23656241869183336, -0.6278104817988632, -0.10974934566166716, -0.20844763483002948, -0.3388665576860572, -0.08404139459201065, -0.5947019116417724, -0.08524663632168483, -0.2523528025701296, -0.1303881456032383, -0.24825140697356307, -0.30511851665915257, -0.5486704919177945, -0.09550641492581802, -0.1993110127006128, -0.4052301026431442, -0.15665249353766253, -0.42470570298552746, -0.16911987552210306, -0.17383880070511193, -0.16385345243420657, -0.5982519735218568, -0.6010579613373821]",-0.29192309476517053,"[-0.11488434165858177, -0.3012576479199123, -0.23128154829733644, -0.33792692223938725, -0.17842655439069588, -0.12872964248499907, 0.08185092807857823, -0.18970802314595964, -0.18121309894141396, -0.24593950872351222, -0.2716671473972732, -0.12786044603450689, -0.13409191566852063, -0.36966146554551105, -0.13203342959198924, -0.2119973332299329, -0.03978367900948194, 0.04366916046397002, -0.22504228015527694, -0.3220201359294243, -0.15145499928712772, -0.2557515152638344, -0.08902954756110364, 0.16321076450581734, -0.05378536578011563, -0.12254224411115214, -0.25298466611927883, -0.10081286377867538, -0.21265970270264414, -0.16063963343963084]",-0.16181516017863043
Scenes,Theodolite,"[0.06344539, 0.0626411, 0.061090272, 0.06445641, 0.064130455, 0.065113045, 0.060867593, 0.051526975, 0.06702233, 0.061117906, 0.06303336, 0.065689474, 0.059101403, 0.068130314, 0.06659382, 0.053981323, 0.052486878, 0.062854804, 0.0601228, 0.063463256, 0.06713756, 0.05453266, 0.05339038, 0.055909537, 0.06283924, 0.06819039, 0.06342454, 0.0632735, 0.052291393, 0.0668292]",0.061489582,"[-0.08062421018994748, -0.5895326364543187, -0.02055775038445784, 0.06568318051648525, -0.19256978652657963, -0.12613930158057096, 0.8606943525704014, -0.5924005306350346, 0.041729057587419405, -0.4092345849733672, 0.6998702131039813, -0.5633738498555498, -0.42254826164836645, 0.04150756797126087, 0.8731967770149525, -0.2989283165437304, -0.5491475139495585, 0.948803599159469, -0.22974883859864992, -0.1608466090461662, 0.9035287049607228, -0.1087629327466737, -0.5753804991000235, 0.08537650606042702, 0.0821231703968377, -0.2710081320717901, 0.16761180068629367, 1.6227407381755699, -0.7622124467245395, 0.44739902356782757]",0.02957494969141079,"[-0.5134421593439341, -0.26815625443282964, -0.4049233156779675, -0.3422085171553146, -0.034739680707569026, -0.6251348756418996, -0.4871068019746394, -0.07969194750331782, -0.5405205141866831, 0.1908609771837599, -0.5866567447879211, -0.4260735563579949, 0.13448867673659445, -0.5097318919389463, -0.6500666917056152, 0.025323669827677007, -0.13201295352593762, -0.6513658761810899, 0.294455556063787, 0.07892478937743003, -0.6660038977415282, -0.21995129195649116, 0.14892289645003026, -0.2948032581830853, -0.3565084512216496, -0.3378017898928618, -0.525489788270331, -0.8601445671918015, 0.002404356603706385, -0.45471726814988883]",-0.30306237238287703
Scenes,Lathe,"[0.062252887, 0.056747634, 0.06366402, 0.057271276, 0.056534525, 0.059582807, 0.052410394, 0.050114945, 0.057145722, 0.061106935, 0.06267807, 0.05279206, 0.05431313, 0.059244566, 0.06792221, 0.057030812, 0.06103418, 0.058772545, 0.05775444, 0.055775285, 0.066197805, 0.0725437, 0.050558127, 0.055957925, 0.057820957, 0.069745146, 0.05906228, 0.055715315, 0.055407967, 0.0632123]",0.05901233,"[-0.30646246034962976, 0.6441843058083561, -0.24000810266530825, 0.37440716889845804, 0.7663145621626706, 0.14115443417350093, 1.5298055120799239, -0.5238418306950945, -0.23018242853635051, -0.01895102406736049, -0.37454709785898244, -0.6901240592110387, 0.7301434654559711, -0.46762987283827107, 0.7407666058787745, -0.3530062492080064, -0.465960473665171, 0.14412346592006786, 0.1373369239417559, -0.04560821941153037, -0.5148768248522302, 0.031403818365785874, -0.7079428110104087, 0.18214509835536807, -0.19339301610656134, -0.5421796238022694, 0.24157006199362208, 0.35289425053856016, -0.274254711567989, 0.3675033769190623]",0.014492808154855845,"[-0.3419781171020389, -0.5448191644489895, -0.13285153032352692, -0.4386558073134418, -0.6186739968230207, -0.392423045539656, -0.6991839037016542, 0.3701837924875829, -0.32496059262728044, 0.010392528174882803, -0.3403358300773249, 0.18420853568732753, -0.6258453158539589, -0.1684863499285835, -0.5144808752290829, 0.039619560276320576, -0.3150941643988943, -0.1704128672646593, 0.3271552606569232, -0.1918791250041255, -0.0944394817578466, -0.17474688285014264, 0.2085299242217461, -0.33464174718221484, -0.4055816652190996, -0.2964530230916618, -0.33651920627706705, -0.4488391689090671, -0.31177065132234, -0.3095675158325078]",-0.24641834755244674
Scenes,Snowboard,"[0.0620666, 0.065421626, 0.06320901, 0.066147715, 0.06554001, 0.059833314, 0.060812134, 0.07192384, 0.07192618, 0.06478412, 0.06659626, 0.06221606, 0.06590232, 0.06921913, 0.06113648, 0.059743088, 0.06961652, 0.06522028, 0.0682448, 0.068820074, 0.06310833, 0.06052074, 0.06448787, 0.05413048, 0.05980437, 0.060581353, 0.0631135, 0.057131674, 0.06554111, 0.063575335]",0.064012475,"[0.009151986627261355, -0.27248449905310634, -0.11561291328774903, -0.43348807000399603, -0.319811970503701, -0.02539996035246128, -0.1631092851332867, -0.3151908726149242, -0.5329635321433353, -0.12020025035727455, -0.11980879219165752, -0.04741199106817939, -0.27206357475008325, -0.24523857677647243, -0.2786304696603219, -0.2321206049696123, -0.6455609554291732, -0.550420970206035, -0.4375915054105306, -0.4610654882497025, -0.017378624279627886, -0.06765944847831795, -0.4064213649711239, 0.08308701430584975, -0.1212509194472875, -0.04837280129390198, 0.02089993121004774, -0.0291442186606532, -0.3598950270771968, -0.3221769733012212]",-0.2282444909175925,"[-0.17795814230306925, -0.2573706812859559, -0.16184111148960909, -0.3240389600330906, -0.27317008131094306, -0.12666508569327783, -0.24255032466278714, -0.23829954651621602, -0.20565600708776707, -0.12508862597842943, -0.10124767840307991, -0.13812013518704033, -0.2740004209534077, -0.3197255984805516, -0.15490768554311585, -0.22044106366944408, -0.38661197854434465, -0.3799455130343511, -0.1991276701008035, -0.2545576983651688, -0.12117137669640175, -0.06607160653673672, -0.26478825469400635, -0.06348452313823982, -0.13554677788293135, -0.09052575888675653, -0.10886475598906446, -0.1642476149447873, -0.20587339268936614, -0.2863660739574465]",-0.2022754714686063
Scenes,Shopping,"[0.06874676, 0.07012581, 0.06464006, 0.06708951, 0.06462991, 0.06645381, 0.06921197, 0.06638336, 0.060787737, 0.07362402, 0.06491757, 0.08831387, 0.06656677, 0.07057202, 0.07562007, 0.062070362, 0.07019261, 0.073550664, 0.06545732, 0.06881611, 0.0768898, 0.061149668, 0.06331432, 0.06400412, 0.06550788, 0.08134952, 0.07720187, 0.06432343, 0.0660802, 0.06995098]",0.06891807,"[0.06844203368899171, -0.10058337829051656, -0.0607785999274828, 0.20807644482450804, -0.05493801457254799, 0.21098258906873157, -0.2689564564209008, 0.022211609399847454, -0.2250514342558647, -0.017423102471147534, 0.00023554026400285366, -0.27589825174778104, 0.10210409807247567, 0.16140911971026783, -0.3190282819475545, 0.1953669497662225, 0.05811663427873626, -0.2325842040062347, 0.2692079056081922, 0.2768473739262376, -0.2779726662358417, -0.4124813607808684, -0.014362908938186258, 0.03108120270721626, 0.1529661122060162, -0.4704954833177566, -0.14242645034647117, -0.2438134551916442, 0.01244601074419549, -0.06382722938051089]",-0.047037588452188944,"[0.0023784077411440965, -0.26360506103319875, 0.06638788749183222, 0.0875522458653598, -0.05567819882380783, 0.363996507031903, -0.36081290310456443, -0.2488363595293402, -0.6073177094023045, -0.17714687290321554, -0.0706625964435536, -0.24043935949771542, 0.011052698870516983, 0.022832295336349225, -0.2814201228041133, 0.43804056814465786, -0.02905466350543132, -0.38672016295476186, 0.26236769336511134, 0.026976285895684966, -0.41619455074648043, -0.4442702042611734, -0.046237066067638756, -0.003780637544715378, 0.36686813219862563, -0.35119564104591716, -0.17934739757288481, -0.17016994175559527, -0.24441946260817998, -0.3061680852299023]",-0.10783414249644364
